ring_id   nest_id   star_count
  10394     10584     12073760
  10395     10579      8206175
  10396     10580      5890081
  10397     11944      3959576
  10398     11939      2949719
  10399     11940      2253196
  10400     11919      1744327
  10401     11928      1374150
  10402     11923      1104737
  10403     11924       895544
  10404     11839       735067
  10405     11880       616423
  10406     11875       522354
  10407     11876       452712
  10408     11855       394461
  10409     11864       343923
  10410     11859       304066
  10411     11860       269894
  10412     11519       241746
  10413     11688       216801
  10414     11683       197222
  10415     11684       181730
  10416     11663       168249
  10417     11672       155004
  10418     11667       143988
  10419     11668       133560
  10420     11583       124805
  10421     11624       118052
  10422     11619       111262
  10423     11620       105733
  10424     11599       100886
  10425     11608        95771
  10426     11603        92498
  10427     11604        89004
  10428      8866        87314
  10429      8865        84923
  10430      8846        82733
  10431      8845        80581
  10432      8850        79253
  10433      8849        78046
  10434      8766        77058
  10435      8765        76509
  10436      8802        75838
  10437      8801        76441
  10438      8782        76117
  10439      8781        76531
  10440      8786        77296
  10441      8785        77913
  10442      8446        79963
  10443      8445        81524
  10444      8610        83164
  10445      8609        85676
  10446      8590        88962
  10447      8589        91454
  10448      8594        95176
  10449      8593        98730
  10450      8510       103713
  10451      8509       109465
  10452      8546       115037
  10453      8545       121897
  10454      8526       127984
  10455      8525       136906
  10456      8530       146497
  10457      8529       158897
  10458      9890       172040
  10459      9889       192254
  10460      9870       214573
  10461      9869       241097
  10462      9874       274854
  10463      9873       318958
  10464      9790       379395
  10465      9789       458451
  10466      9826       567187
  10467      9825       787496
  10468      9806       962410
  10469      9805       968604
  10470      9810      1027510
  10471      9809      1732275
  10472      9470      3841723
  10473      9469      1989037
  10474      9634      1736877
  10475      9633      1272531
  10476      9614      1428424
  10477      9613      1192987
  10478      9618      1000766
  10479      9617       848881
  10480      9534       741066
  10481      9533       656567
  10482      9570       600936
  10483      9569       568289
  10484      9550       547904
  10485      9549       536203
  10486      9554       524606
  10487      9553       505822
  10488     10914       505400
  10489     10913       511069
  10490     10894       529216
  10491     10893       542145
  10492     10898       566761
  10493     10897       598139
  10494     10814       630343
  10495     10813       674960
  10496     10850       730647
  10497     10849       813326
  10498     10830       909562
  10499     10829      1012345
  10500     10834      1126544
  10501     10833      1307499
  10502     10494      1550614
  10503     10493      1901678
  10504     10658      2380686
  10505     10657      2946842
  10506     10638      3896255
  10507     10637      4608564
  10508     10642      5409389
  10509     10641      5754551
  10510     10558     10124001
  10511     10557      9622570
  10512     10594      6834149
  10513     10593     11351407
  10514     10574     10726369
  10515     10573      9982716
  10516     10578      6595509
  10517     10577      4672847
  10518     11938      3376632
  10519     11937      2551471
  10520     11918      1995605
  10521     11917      1565401
  10522     11922      1246165
  10523     11921      1006654
  10524     11838       817683
  10525     11837       681007
  10526     11874       576679
  10527     11873       490439
  10528     11854       424711
  10529     11853       370253
  10530     11858       324505
  10531     11857       286122
  10532     11518       254667
  10533     11517       228669
  10534     11682       206225
  10535     11681       189993
  10536     11662       173811
  10537     11661       160753
  10538     11666       148727
  10539     11665       138141
  10540     11582       129130
  10541     11581       121199
  10542     11618       114081
  10543     11617       108263
  10544     11598       103277
  10545     11597        98132
  10546     11602        94521
  10547     11601        90600
  10548      8864        89240
  10549      8843        86794
  10550      8844        84451
  10551      8839        82462
  10552      8848        80565
  10553      8763        79672
  10554      8764        78987
  10555      8759        78402
  10556      8800        77643
  10557      8779        77411
  10558      8780        78438
  10559      8775        78876
  10560      8784        79816
  10561      8443        80388
  10562      8444        82208
  10563      8439        83587
  10564      8608        86192
  10565      8587        89109
  10566      8588        91736
  10567      8583        95836
  10568      8592        99452
  10569      8507       104164
  10570      8508       109843
  10571      8503       114987
  10572      8544       122200
  10573      8523       128930
  10574      8524       136403
  10575      8519       146855
  10576      8528       158816
  10577      9888       172610
  10578      9867       192877
  10579      9868       216014
  10580      9863       237145
  10581      9872       274494
  10582      9787       317928
  10583      9788       371565
  10584      9783       443957
  10585      9824       574945
  10586      9803       764915
  10587      9804       895742
  10588      9799      1064652
  10589      9808      1484624
  10590      9467      2143610
  10591      9468      3882330
  10592      9463      2017542
  10593      9632      1504904
  10594      9611      1719753
  10595      9612      1570045
  10596      9607      1360692
  10597      9616      1113276
  10598      9531       941259
  10599      9532       826845
  10600      9527       743467
  10601      9568       698809
  10602      9547       646172
  10603      9548       620951
  10604      9543       612823
  10605      9552       602060
  10606     10912       602421
  10607     10891       600974
  10608     10892       609192
  10609     10887       627934
  10610     10896       651709
  10611     10811       692202
  10612     10812       742032
  10613     10807       797689
  10614     10848       865277
  10615     10827       960938
  10616     10828      1100296
  10617     10823      1253821
  10618     10832      1439575
  10619     10491      1719950
  10620     10492      2078063
  10621     10487      2608390
  10622     10656      3279812
  10623     10635      4321931
  10624     10636      5047295
  10625     10631      4979342
  10626     10640      6026376
  10627     10555      7995808
  10628     10556      7480891
  10629     10551      3813655
  10630     10592      6078562
  10631     10571      8731153
  10632     10572      7743473
  10633     10567      5557873
  10634     10576      4056123
  10635     11936      2895429
  10636     11915      2241770
  10637     11916      1780666
  10638     11911      1407717
  10639     11920      1128832
  10640     11835       911441
  10641     11836       750133
  10642     11831       629392
  10643     11872       535997
  10644     11851       456205
  10645     11852       397433
  10646     11847       346694
  10647     11856       304379
  10648     11515       270103
  10649     11516       240720
  10650     11511       216255
  10651     11680       198108
  10652     11659       181157
  10653     11660       166802
  10654     11655       154731
  10655     11664       142573
  10656     11579       133402
  10657     11580       125024
  10658     11575       117851
  10659     11616       110959
  10660     11595       105858
  10661     11596       100981
  10662     11591        96516
  10663     11600        92974
  10664      8842        91875
  10665      8841        88406
  10666      8838        86136
  10667      8837        84314
  10668      8762        82598
  10669      8761        81328
  10670      8758        80708
  10671      8757        79481
  10672      8778        79488
  10673      8777        79713
  10674      8774        79742
  10675      8773        80756
  10676      8442        81558
  10677      8441        82573
  10678      8438        84919
  10679      8437        87008
  10680      8586        90154
  10681      8585        92608
  10682      8582        96607
  10683      8581       100058
  10684      8506       104815
  10685      8505       109880
  10686      8502       115836
  10687      8501       122911
  10688      8522       130165
  10689      8521       138640
  10690      8518       147588
  10691      8517       158016
  10692      9866       174680
  10693      9865       193462
  10694      9862       213975
  10695      9861       240499
  10696      9786       279173
  10697      9785       320448
  10698      9782       368690
  10699      9781       455000
  10700      9802       590976
  10701      9801       771340
  10702      9798       876087
  10703      9797      1109754
  10704      9466      1448866
  10705      9465      1748285
  10706      9462      3361025
  10707      9461      2315079
  10708      9610      2247359
  10709      9609      2154490
  10710      9606      1700938
  10711      9605      1556232
  10712      9530      1248956
  10713      9529      1030796
  10714      9526       922176
  10715      9525       854119
  10716      9546       803382
  10717      9545       755817
  10718      9542       719714
  10719      9541       719856
  10720     10890       709000
  10721     10889       706791
  10722     10886       715859
  10723     10885       728433
  10724     10810       753060
  10725     10809       809981
  10726     10806       867240
  10727     10805       956744
  10728     10826      1044652
  10729     10825      1181890
  10730     10822      1364113
  10731     10821      1591468
  10732     10490      1939570
  10733     10489      2332075
  10734     10486      2938331
  10735     10485      3678961
  10736     10634      4772967
  10737     10633      5724515
  10738     10630      4895343
  10739     10629      4812934
  10740     10554      7486266
  10741     10553      6690270
  10742     10550      8902853
  10743     10549      8040208
  10744     10570      8042588
  10745     10569      6117897
  10746     10566      4687718
  10747     10565      3399791
  10748     11914      2520774
  10749     11913      2000044
  10750     11910      1608362
  10751     11909      1280841
  10752     11834      1031718
  10753     11833       836801
  10754     11830       693278
  10755     11829       581936
  10756     11850       497931
  10757     11849       425922
  10758     11846       369671
  10759     11845       325746
  10760     11514       287242
  10761     11513       255294
  10762     11510       228934
  10763     11509       206244
  10764     11658       189019
  10765     11657       172864
  10766     11654       159499
  10767     11653       148565
  10768     11578       138152
  10769     11577       128944
  10770     11574       121443
  10771     11573       114524
  10772     11594       108570
  10773     11593       103190
  10774     11590        98244
  10775     11589        94575
  10776      8840        93485
  10777      8835        90776
  10778      8836        88352
  10779      8751        86373
  10780      8760        84832
  10781      8755        83658
  10782      8756        82967
  10783      8735        81332
  10784      8776        82118
  10785      8771        81906
  10786      8772        82367
  10787      8431        82638
  10788      8440        83693
  10789      8435        85833
  10790      8436        88278
  10791      8415        90891
  10792      8584        94019
  10793      8579        97001
  10794      8580       101155
  10795      8495       105325
  10796      8504       110443
  10797      8499       116610
  10798      8500       123877
  10799      8479       131212
  10800      8520       138955
  10801      8515       149358
  10802      8516       160621
  10803      9864       176689
  10804      9859       194299
  10805      9860       217460
  10806      9775       244576
  10807      9784       281422
  10808      9779       319062
  10809      9780       368964
  10810      9759       448908
  10811      9800       587675
  10812      9795       751057
  10813      9796       747324
  10814      9455      1012761
  10815      9464      1039775
  10816      9459      1157919
  10817      9460      3146785
  10818      9439      4383467
  10819      9608      3045265
  10820      9603      2709686
  10821      9604      2097255
  10822      9519      1747650
  10823      9528      1337661
  10824      9523      1132621
  10825      9524      1034250
  10826      9503       976291
  10827      9544       938155
  10828      9539       888595
  10829      9540       874606
  10830     10888       847050
  10831     10883       837549
  10832     10884       850589
  10833     10799       880039
  10834     10808       918931
  10835     10803       966987
  10836     10804      1065674
  10837     10783      1188852
  10838     10824      1330620
  10839     10819      1532697
  10840     10820      1756805
  10841     10479      2128121
  10842     10488      2559447
  10843     10483      3158310
  10844     10484      3980588
  10845     10463      5347113
  10846     10632      7221930
  10847     10627      6390678
  10848     10628      2324440
  10849     10543      4433925
  10850     10552      7450234
  10851     10547      8639686
  10852     10548      9406551
  10853     10527      6989351
  10854     10568      5525653
  10855     10563      3990338
  10856     10564      2897210
  10857     11912      2228038
  10858     11907      1785269
  10859     11908      1428462
  10860     11823      1149989
  10861     11832       931258
  10862     11827       766608
  10863     11828       640658
  10864     11807       541987
  10865     11848       461537
  10866     11843       398187
  10867     11844       347581
  10868     11503       306782
  10869     11512       270700
  10870     11507       241239
  10871     11508       218156
  10872     11487       197931
  10873     11656       180841
  10874     11651       164826
  10875     11652       153650
  10876     11567       142500
  10877     11576       133027
  10878     11571       125004
  10879     11572       117821
  10880     11551       111432
  10881     11592       106030
  10882     11587       101185
  10883     11588        97378
  10884      8834        95682
  10885      8833        92679
  10886      8750        90431
  10887      8749        88303
  10888      8754        86758
  10889      8753        85402
  10890      8734        84664
  10891      8733        83687
  10892      8770        83701
  10893      8769        84463
  10894      8430        84775
  10895      8429        85234
  10896      8434        86924
  10897      8433        88789
  10898      8414        91138
  10899      8413        94539
  10900      8578        97883
  10901      8577       102170
  10902      8494       105896
  10903      8493       111577
  10904      8498       117887
  10905      8497       124673
  10906      8478       132020
  10907      8477       140422
  10908      8514       149186
  10909      8513       161081
  10910      9858       176581
  10911      9857       194909
  10912      9774       220473
  10913      9773       247943
  10914      9778       280639
  10915      9777       316558
  10916      9758       375178
  10917      9757       453350
  10918      9794       552261
  10919      9793       651682
  10920      9454       814355
  10921      9453      1102619
  10922      9458      1154996
  10923      9457      1002653
  10924      9438      3668482
  10925      9437      5792230
  10926      9602      3799744
  10927      9601      2721846
  10928      9518      2470998
  10929      9517      1953801
  10930      9522      1472129
  10931      9521      1311829
  10932      9502      1199865
  10933      9501      1160733
  10934      9538      1105988
  10935      9537      1072769
  10936     10882      1036346
  10937     10881      1031154
  10938     10798      1052260
  10939     10797      1089903
  10940     10802      1136306
  10941     10801      1228290
  10942     10782      1330841
  10943     10781      1442184
  10944     10818      1623409
  10945     10817      1833904
  10946     10478      2244989
  10947     10477      2757009
  10948     10482      3260263
  10949     10481      4169238
  10950     10462      5776863
  10951     10461      8584463
  10952     10626      4399445
  10953     10625      3707222
  10954     10542      6526410
  10955     10541      9245253
  10956     10546      9736177
  10957     10545      8534812
  10958     10526      6174073
  10959     10525      4781009
  10960     10562      3404806
  10961     10561      2507767
  10962     11906      1966652
  10963     11905      1589915
  10964     11822      1289011
  10965     11821      1044122
  10966     11826       850324
  10967     11825       699741
  10968     11806       592534
  10969     11805       505152
  10970     11842       430923
  10971     11841       370815
  10972     11502       327516
  10973     11501       290053
  10974     11506       255817
  10975     11505       228977
  10976     11486       208813
  10977     11485       188367
  10978     11650       172760
  10979     11649       158829
  10980     11566       147732
  10981     11565       137685
  10982     11570       129294
  10983     11569       121330
  10984     11550       114660
  10985     11549       109105
  10986     11586       103631
  10987     11585        99350
  10988      8832        98057
  10989      8747        95351
  10990      8748        92878
  10991      8743        90551
  10992      8752        89027
  10993      8731        87790
  10994      8732        86438
  10995      8727        86153
  10996      8768        86320
  10997      8427        86114
  10998      8428        87097
  10999      8423        88222
  11000      8432        91178
  11001      8411        92447
  11002      8412        95515
  11003      8407        99203
  11004      8576       102649
  11005      8491       107778
  11006      8492       112830
  11007      8487       118827
  11008      8496       125472
  11009      8475       133534
  11010      8476       141629
  11011      8471       149626
  11012      8512       160820
  11013      9856       177276
  11014      9771       195310
  11015      9772       219710
  11016      9767       248399
  11017      9776       278196
  11018      9755       319037
  11019      9756       378964
  11020      9751       466626
  11021      9792       534247
  11022      9451       696102
  11023      9452       912719
  11024      9447      1234709
  11025      9456      1507088
  11026      9435      1739747
  11027      9436      3664156
  11028      9431      6545901
  11029      9600      4331566
  11030      9515      3320023
  11031      9516      2727594
  11032      9511      2212761
  11033      9520      1773195
  11034      9499      1697916
  11035      9500      1535850
  11036      9495      1420354
  11037      9536      1367554
  11038     10880      1353740
  11039     10795      1319422
  11040     10796      1337474
  11041     10791      1395720
  11042     10800      1349492
  11043     10779      1455782
  11044     10780      1660219
  11045     10775      1811471
  11046     10816      2057921
  11047     10475      2439425
  11048     10476      2807046
  11049     10471      3604541
  11050     10480      4782586
  11051     10459      6500937
  11052     10460      7758367
  11053     10455      4118089
  11054     10624      4851241
  11055     10539      9693587
  11056     10540     12507591
  11057     10535     10508562
  11058     10544      7785091
  11059     10523      5354289
  11060     10524      3979426
  11061     10519      2937621
  11062     10560      2220573
  11063     11904      1758224
  11064     11819      1416943
  11065     11820      1155541
  11066     11815       951002
  11067     11824       777583
  11068     11803       648596
  11069     11804       548639
  11070     11799       468205
  11071     11840       400904
  11072     11499       347957
  11073     11500       306452
  11074     11495       271617
  11075     11504       242012
  11076     11483       218405
  11077     11484       198303
  11078     11479       181302
  11079     11648       166353
  11080     11563       153291
  11081     11564       142928
  11082     11559       133326
  11083     11568       125210
  11084     11547       118278
  11085     11548       112354
  11086     11543       107525
  11087     11584       102279
  11088      8746       101428
  11089      8745        98063
  11090      8742        94965
  11091      8741        92317
  11092      8730        91142
  11093      8729        90034
  11094      8726        89053
  11095      8725        88370
  11096      8426        88236
  11097      8425        88973
  11098      8422        89961
  11099      8421        92202
  11100      8410        94708
  11101      8409        96582
  11102      8406       100407
  11103      8405       104184
  11104      8490       108014
  11105      8489       114005
  11106      8486       120125
  11107      8485       126318
  11108      8474       133791
  11109      8473       142378
  11110      8470       149569
  11111      8469       159863
  11112      9770       177363
  11113      9769       195882
  11114      9766       218955
  11115      9765       249810
  11116      9754       283228
  11117      9753       326726
  11118      9750       387869
  11119      9749       470347
  11120      9450       580240
  11121      9449       765609
  11122      9446      1026048
  11123      9445      1545111
  11124      9434      1994040
  11125      9433      2248949
  11126      9430      2537519
  11127      9429      7192163
  11128      9514      4517609
  11129      9513      3774344
  11130      9510      3021687
  11131      9509      2598722
  11132      9498      2377992
  11133      9497      2057491
  11134      9494      1897094
  11135      9493      1804532
  11136     10794      1740918
  11137     10793      1741623
  11138     10790      1709742
  11139     10789      1664518
  11140     10778      1793126
  11141     10777      1956048
  11142     10774      2094225
  11143     10773      2520374
  11144     10474      2944755
  11145     10473      3273713
  11146     10470      4210340
  11147     10469      5312418
  11148     10458      6764582
  11149     10457      8094901
  11150     10454      5768324
  11151     10453      6050990
  11152     10538     10517577
  11153     10537     12836386
  11154     10534      9235723
  11155     10533      6562300
  11156     10522      4648834
  11157     10521      3437514
  11158     10518      2556059
  11159     10517      1966817
  11160     11818      1572091
  11161     11817      1272323
  11162     11814      1037876
  11163     11813       857187
  11164     11802       712160
  11165     11801       602622
  11166     11798       507819
  11167     11797       435297
  11168     11498       374094
  11169     11497       326369
  11170     11494       287956
  11171     11493       256006
  11172     11482       229349
  11173     11481       205706
  11174     11478       188921
  11175     11477       173224
  11176     11562       159505
  11177     11561       147759
  11178     11558       137824
  11179     11557       129007
  11180     11546       122063
  11181     11545       115412
  11182     11542       110098
  11183     11541       105373
  11184      8744       104164
  11185      8739       101233
  11186      8740        97521
  11187      8719        95837
  11188      8728        93358
  11189      8723        92603
  11190      8724        92294
  11191      8383        91475
  11192      8424        91826
  11193      8419        92316
  11194      8420        93633
  11195      8399        96708
  11196      8408        98445
  11197      8403       101445
  11198      8404       104720
  11199      8319       110265
  11200      8488       114813
  11201      8483       120959
  11202      8484       128340
  11203      8463       135573
  11204      8472       143746
  11205      8467       151402
  11206      8468       162546
  11207      9768       181552
  11208      9763       198254
  11209      9764       221268
  11210      9743       251251
  11211      9752       285706
  11212      9747       331006
  11213      9748       392709
  11214      9407       475483
  11215      9448       568355
  11216      9443       766816
  11217      9444      1123071
  11218      9423      1573320
  11219      9432      1953376
  11220      9427      1754075
  11221      9428      2237415
  11222      9343      4847368
  11223      9512      4857762
  11224      9507      3270027
  11225      9508      3624009
  11226      9487      3325863
  11227      9496      2732408
  11228      9491      2560789
  11229      9492      2338936
  11230     10792      2333865
  11231     10787      2089963
  11232     10788      2017273
  11233     10767      2300925
  11234     10776      2480267
  11235     10771      2399931
  11236     10772      2877731
  11237     10431      3786801
  11238     10472      4420630
  11239     10467      4629422
  11240     10468      6746572
  11241     10447      6859815
  11242     10456      5077905
  11243     10451      9531242
  11244     10452      9671760
  11245     10367     12056527
  11246     10536     10655403
  11247     10531      7592035
  11248     10532      5617838
  11249     10511      4025215
  11250     10520      2999555
  11251     10515      2248679
  11252     10516      1774027
  11253     11816      1417875
  11254     11811      1151036
  11255     11812       946830
  11256     11791       786016
  11257     11800       653658
  11258     11795       556265
  11259     11796       472777
  11260     11455       404665
  11261     11496       349792
  11262     11491       305369
  11263     11492       269619
  11264     11471       241323
  11265     11480       215474
  11266     11475       195849
  11267     11476       180261
  11268     11391       165854
  11269     11560       153965
  11270     11555       143200
  11271     11556       133313
  11272     11535       125984
  11273     11544       119015
  11274     11539       113548
  11275     11540       108740
  11276      8738       107366
  11277      8737       104050
  11278      8718       100616
  11279      8717        98812
  11280      8722        96459
  11281      8721        95197
  11282      8382        94772
  11283      8381        94557
  11284      8418        94542
  11285      8417        95654
  11286      8398        98446
  11287      8397       100893
  11288      8402       102220
  11289      8401       106617
  11290      8318       111018
  11291      8317       116497
  11292      8482       122153
  11293      8481       129685
  11294      8462       137141
  11295      8461       146142
  11296      8466       154295
  11297      8465       165182
  11298      9762       185565
  11299      9761       200870
  11300      9742       224299
  11301      9741       252219
  11302      9746       289050
  11303      9745       336400
  11304      9406       395024
  11305      9405       480268
  11306      9442       608587
  11307      9441       835574
  11308      9422      1128431
  11309      9421      1562802
  11310      9426      1841471
  11311      9425      2122868
  11312      9342       878537
  11313      9341      2857372
  11314      9506      5993995
  11315      9505      4708186
  11316      9486      4425158
  11317      9485      4051992
  11318      9490      3674116
  11319      9489      3292449
  11320     10786      3015847
  11321     10785      2533231
  11322     10766      2957392
  11323     10765      3295173
  11324     10770      3309267
  11325     10769      3411756
  11326     10430      4281652
  11327     10429      5490054
  11328     10466      4830723
  11329     10465      6029469
  11330     10446      7590491
  11331     10445      9405259
  11332     10450     11235865
  11333     10449      7961946
  11334     10366     11948807
  11335     10365      8995274
  11336     10530      6356742
  11337     10529      4674993
  11338     10510      3478660
  11339     10509      2578822
  11340     10514      2015825
  11341     10513      1600143
  11342     11810      1279115
  11343     11809      1042086
  11344     11790       865875
  11345     11789       719837
  11346     11794       608732
  11347     11793       509617
  11348     11454       440167
  11349     11453       380052
  11350     11490       328494
  11351     11489       283359
  11352     11470       251784
  11353     11469       228655
  11354     11474       205733
  11355     11473       188369
  11356     11390       174043
  11357     11389       160648
  11358     11554       148685
  11359     11553       138229
  11360     11534       130082
  11361     11533       123121
  11362     11538       116776
  11363     11537       111875
  11364      8736       110217
  11365      8715       106662
  11366      8716       103498
  11367      8711       101202
  11368      8720        99504
  11369      8379        98583
  11370      8380        98446
  11371      8375        98188
  11372      8416        98501
  11373      8395       100012
  11374      8396       102776
  11375      8391       104857
  11376      8400       107133
  11377      8315       111997
  11378      8316       117322
  11379      8311       123939
  11380      8480       130636
  11381      8459       138423
  11382      8460       148703
  11383      8455       156402
  11384      8464       169447
  11385      9760       189145
  11386      9739       205860
  11387      9740       225041
  11388      9735       255887
  11389      9744       291182
  11390      9403       334249
  11391      9404       401132
  11392      9399       497147
  11393      9440       641785
  11394      9419       851927
  11395      9420      1143546
  11396      9415      1565358
  11397      9424      1937772
  11398      9339      1883216
  11399      9340      1491245
  11400      9335      2505116
  11401      9504      8051326
  11402      9483      6455800
  11403      9484      6148726
  11404      9479      5381307
  11405      9488      4186440
  11406     10784      3797316
  11407     10763      3682779
  11408     10764      4211798
  11409     10759      4327925
  11410     10768      4526829
  11411     10427      5318229
  11412     10428      5524523
  11413     10423      5311876
  11414     10464      4782249
  11415     10443      7649304
  11416     10444      9685196
  11417     10439      6425705
  11418     10448      8928364
  11419     10363      9842056
  11420     10364      7707098
  11421     10359      5501189
  11422     10528      3972999
  11423     10507      3009974
  11424     10508      2253668
  11425     10503      1800957
  11426     10512      1435412
  11427     11808      1167963
  11428     11787       955325
  11429     11788       789612
  11430     11783       665702
  11431     11792       557313
  11432     11451       472084
  11433     11452       407465
  11434     11447       357508
  11435     11488       308276
  11436     11467       267171
  11437     11468       241314
  11438     11463       218188
  11439     11472       197263
  11440     11387       180872
  11441     11388       166940
  11442     11383       154323
  11443     11552       144053
  11444     11531       134518
  11445     11532       127047
  11446     11527       120567
  11447     11536       115575
  11448      8714       114207
  11449      8713       110867
  11450      8710       107681
  11451      8709       104523
  11452      8378       103044
  11453      8377       101715
  11454      8374       101866
  11455      8373       101515
  11456      8394       102382
  11457      8393       105236
  11458      8390       107599
  11459      8389       108346
  11460      8314       112495
  11461      8313       119633
  11462      8310       125475
  11463      8309       132136
  11464      8458       139957
  11465      8457       149749
  11466      8454       159155
  11467      8453       172781
  11468      9738       191610
  11469      9737       210840
  11470      9734       227522
  11471      9733       258144
  11472      9402       293123
  11473      9401       339894
  11474      9398       414394
  11475      9397       519292
  11476      9418       656881
  11477      9417       864283
  11478      9414      1179086
  11479      9413      1584174
  11480      9338      2020661
  11481      9337      2672991
  11482      9334      2770612
  11483      9333      3482439
  11484      9482      5787699
  11485      9481      9588158
  11486      9478      8954250
  11487      9477      6230523
  11488     10762      4473825
  11489     10761      5242512
  11490     10758      4977936
  11491     10757      3797744
  11492     10426      4656730
  11493     10425      4990885
  11494     10422      3159725
  11495     10421      4176488
  11496     10442      7225400
  11497     10441      6165847
  11498     10438      7635198
  11499     10437      8535873
  11500     10362      7315188
  11501     10361      6214647
  11502     10358      4709116
  11503     10357      3426415
  11504     10506      2600777
  11505     10505      2006898
  11506     10502      1625953
  11507     10501      1299223
  11508     11786      1046725
  11509     11785       863668
  11510     11782       719246
  11511     11781       617329
  11512     11450       521128
  11513     11449       443496
  11514     11446       382681
  11515     11445       336681
  11516     11466       289591
  11517     11465       256244
  11518     11462       230259
  11519     11461       209541
  11520     11386       189331
  11521     11385       173817
  11522     11382       161031
  11523     11381       149161
  11524     11530       139641
  11525     11529       131263
  11526     11526       124742
  11527     11525       118855
  11528      8712       118591
  11529      8707       113980
  11530      8708       111273
  11531      8367       108028
  11532      8376       106558
  11533      8371       105594
  11534      8372       104637
  11535      8351       105697
  11536      8392       107603
  11537      8387       109606
  11538      8388       112235
  11539      8303       114907
  11540      8312       120543
  11541      8307       127048
  11542      8308       133501
  11543      8287       142156
  11544      8456       151386
  11545      8451       161568
  11546      8452       175512
  11547      9736       193100
  11548      9731       213854
  11549      9732       234649
  11550      9391       264488
  11551      9400       299438
  11552      9395       355205
  11553      9396       429607
  11554      9375       523422
  11555      9416       672304
  11556      9411       881571
  11557      9412      1194606
  11558      9327      1574104
  11559      9336      2229667
  11560      9331      2988893
  11561      9332      2996089
  11562      9311      2904275
  11563      9480      2831557
  11564      9475      6415875
  11565      9476     11258249
  11566     10760      8126512
  11567     10755      6786152
  11568     10756      4594439
  11569     10415      4177245
  11570     10424      8175459
  11571     10419      6752244
  11572     10420      4124120
  11573     10399      5202513
  11574     10440      7975510
  11575     10435      7779605
  11576     10436      6172751
  11577     10351      6015754
  11578     10360      5037123
  11579     10355      3993391
  11580     10356      2971494
  11581     10335      2247038
  11582     10504      1762053
  11583     10499      1469692
  11584     10500      1181585
  11585     11784       964295
  11586     11779       785785
  11587     11780       662142
  11588     11439       568906
  11589     11448       486384
  11590     11443       411864
  11591     11444       360767
  11592     11423       314947
  11593     11464       272725
  11594     11459       246072
  11595     11460       220230
  11596     11375       199553
  11597     11384       182630
  11598     11379       168012
  11599     11380       155079
  11600     11359       145164
  11601     11528       136201
  11602     11523       128830
  11603     11524       122581
  11604      8706       122023
  11605      8705       118254
  11606      8366       115018
  11607      8365       112128
  11608      8370       110876
  11609      8369       109776
  11610      8350       109713
  11611      8349       110725
  11612      8386       112579
  11613      8385       115418
  11614      8302       115236
  11615      8301       121666
  11616      8306       127704
  11617      8305       135212
  11618      8286       145681
  11619      8285       160351
  11620      8450       169377
  11621      8449       178995
  11622      9730       196056
  11623      9729       218792
  11624      9390       242762
  11625      9389       271927
  11626      9394       309296
  11627      9393       366419
  11628      9374       440779
  11629      9373       541708
  11630      9410       695715
  11631      9409       906334
  11632      9326      1193083
  11633      9325      1628607
  11634      9330      2228498
  11635      9329      2602837
  11636      9310      2972415
  11637      9309      2543854
  11638      9474      1356161
  11639      9473      2476541
  11640     10754      5701401
  11641     10753      7963372
  11642     10414      6246267
  11643     10413      6912716
  11644     10418      8192584
  11645     10417      3491259
  11646     10398      4291028
  11647     10397      7091076
  11648     10434      6192918
  11649     10433      3941395
  11650     10350      5289752
  11651     10349      4318651
  11652     10354      3354414
  11653     10353      2554501
  11654     10334      1959155
  11655     10333      1573568
  11656     10498      1321174
  11657     10497      1084438
  11658     11778       889553
  11659     11777       723565
  11660     11438       620014
  11661     11437       532773
  11662     11442       452513
  11663     11441       386769
  11664     11422       338941
  11665     11421       292564
  11666     11458       261350
  11667     11457       235277
  11668     11374       211382
  11669     11373       192001
  11670     11378       175827
  11671     11377       162806
  11672     11358       150772
  11673     11357       141527
  11674     11522       133117
  11675     11521       127241
  11676      8704       126750
  11677      8363       122190
  11678      8364       119022
  11679      8359       116280
  11680      8368       115725
  11681      8347       114214
  11682      8348       114742
  11683      8343       115975
  11684      8384       118253
  11685      8299       120296
  11686      8300       122299
  11687      8295       129460
  11688      8304       137725
  11689      8283      3694672
  11690      8284      8026797
  11691      8279      7258853
  11692      8448      5196566
  11693      9728       662865
  11694      9387       222090
  11695      9388       247400
  11696      9383       277768
  11697      9392       318579
  11698      9371       378815
  11699      9372       456481
  11700      9367       571547
  11701      9408       722965
  11702      9323       917143
  11703      9324      1201972
  11704      9319      1655737
  11705      9328      1959418
  11706      9307      2504921
  11707      9308      2716319
  11708      9303      2623467
  11709      9472      2691578
  11710     10752      4396005
  11711     10411      5268212
  11712     10412      5265139
  11713     10407      6361673
  11714     10416      5823363
  11715     10395      6483386
  11716     10396      6208782
  11717     10391      6216842
  11718     10432      4494584
  11719     10347      4484466
  11720     10348      3667294
  11721     10343      2860114
  11722     10352      2194511
  11723     10331      1740090
  11724     10332      1413217
  11725     10327      1195646
  11726     10496       991229
  11727     11776       817020
  11728     11435       674910
  11729     11436       574920
  11730     11431       498950
  11731     11440       414384
  11732     11419       363393
  11733     11420       316615
  11734     11415       278123
  11735     11456       250301
  11736     11371       224349
  11737     11372       201235
  11738     11367       183779
  11739     11376       170230
  11740     11355       157122
  11741     11356       147396
  11742     11351       138605
